user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,conflict_count,has_conflict,age,signup_year,signup_month,signup_date,account_age_days
USR83043,Warinder Bora,MLRIX9911I,523952770562,2007-08-06,Jaipur,Rajasthan,,Farmer,,Rejected,LOW,8,1,19.107460643394933,,,,
USR99443,Garima Badami,LQHBW2964K,,,Lucknow,Uttar Pradesh,30569.0,Freelancer,,Verified,MEDIUM,9,1,,,,,
USR82016,Victor Sahota,GTJBV6161W,117488077447,1965-01-07,Pune,Maharashtra,,Farmer,2024-08-17 20:42:52,Verified,LOW,0,0,61.68377823408624,2024.0,8.0,2024-08-17,757.0
USR66857,Balvan Bhat,GLJJK2885W,368547340810,2005-02-02,Jaipur,Rajasthan,,Retired,,Verified,MEDIUM,0,0,21.61259411362081,,,,
USR95641,Yashodhara Gandhi,KNPPQ8004E,,,Amritsar,Punjab,46235.0,Farmer,,Verified,UNKNOWN,8,1,,,,,
USR63164,Ira Vig,CGXDP0995B,047639110021,1969-09-01,Jaipur,Rajasthan,28826.0,Retired,2024-02-03 18:50:58,Verified,LOW,10,1,57.034907597535934,2024.0,2.0,2024-02-03,953.0
USR36852,aadi seshadri,MIWHR7664C,808207127608,1990-01-31,Lucknow,Uttar Pradesh,37243.0,Freelancer,,Verified,LOW,0,0,36.61875427789185,,,,
USR44644,Ayaan Gu1ati,QKIOX5232W,466173029538,1985-09-11,Jalandhar,Punjab,,Self Employed,,Verified,MEDIUM,0,0,41.007529089664615,,,,
USR16407,Aadi Va1a,JUIRP0776C,,1979-06-23,Pune,Maharashtra,,Retired,,Verified,MEDIUM,0,0,47.227926078028744,,,,
USR89286,Urishilla Chander,,259133463654,1996-04-05,Ludhiana,Punjab,145689.0,Self Employed,,Verified,HIGH,8,1,30.442162902121833,,,,
USR80796,Tanveer Mukherjee,IBUEA1272V,297882605884,2006-07-09,Lucknow,Uttar Pradesh,8274.0,Business Owner,,Verified,LOW,0,0,20.18343600273785,,,,
USR78329,Panini Raju,,143560214846,2006-10-02,Amritsar,Punjab,12351.0,Salaried,,Verified,LOW,0,0,19.95071868583162,,,,
USR97340,Madhav Sundaram,,,1970-06-28,Bengaluru,Karnataka,31608.0,Freelancer,,Verified,LOW,9,1,56.2135523613963,,,,
USR_70263,Qushi Bajwa,GFKCM4043E,645101767600,1985-10-24,Hyderabad,Telangana,,Gig Worker,,Verified,LOW,0,0,40.889801505817935,,,,
USR86107,Lakshmi Narasimhan,FIDTB4874J,534668070788,1994-01-18,Kolkata,West Bengal,,Student,,Pending,MEDIUM,0,0,32.65434633812457,,,,
38079,Avni Ben,YJWJB6106M,029603416993,2002-10-29,Jaipur,Rajasthan,39980.0,Gig Worker,,Verified,LOW,0,0,23.876796714579054,,,,
USR99869,Warhi Nath,VQYSG5149I,708282512122,2004-03-07,Amritsar,Punjab,,Farmer,,Verified,LOW,0,0,22.521560574948666,,,,
USR-68692,WRIDDHISH SOOD,MYDAK5918M,489427514766,1967-01-28,Pune,Maharashtra,,Gig Worker,,Verified,MEDIUM,0,0,59.62765229295003,,,,
USR43085,Zarna Salvi,ZCJLC3585Y,,2006-01-19,Amritsar,Punjab,,Freelancer,,Verified,LOW,8,1,20.65160848733744,,,,
USR-70712,ALEXANDER DEO,ZWLAI8259V,077565710208,1992-09-15,Pune,Maharashtra,,Business Owner,,Verified,LOW,0,0,33.9958932238193,,,,
USR40709,Krishna Jain,DVLBX6095B,124778249704,1960-02-11,Pune,Maharashtra,36368.0,Self Employed,,Verified,LOW,0,0,66.59000684462697,,,,
USR81298,Udyati Vaidya,ZFYZF2594R,460975407679,1966-06-17,Hyderabad,Telangana,12640.0,Retired,,Rejected,MEDIUM,0,0,60.24366872005476,,,,
USR88727,Arunima Wadhwa,RKOGB5849G,486510369676,1998-07-18,Bengaluru,Karnataka,12794.0,Salaried,,Pending,LOW,8,1,28.15879534565366,,,,
USR47831,Adweta Doctor,VPDHZ5395M,049457711350,1997-02-27,Bengaluru,Karnataka,75069.0,Freelancer,2026-01-15 15:25:52,Pending,LOW,0,0,29.544147843942504,2026.0,1.0,2026-01-15,241.0
USR46878,Dakshesh Dixit,ZGFWC6780A,,1996-06-10,Amritsar,Punjab,45219.0,Freelancer,,Verified,LOW,10,1,30.261464750171115,,,,
USR61569,Ikbal Madan,AWMWM5280F,050226278577,1991-10-27,Jalandhar,Punjab,,Retired,,Verified,MEDIUM,0,0,34.8829568788501,,,,
88931,Devansh Warrior,SLHQW6413Z,,2000-05-12,Bengaluru,Karnataka,,Self Employed,,Verified,UNKNOWN,0,0,26.340862422997947,,,,
USR12753,Chatura Mistry,ORRND1279U,894929553594,1973-09-30,Bengaluru,Karnataka,16599.0,Unemployed,,Verified,LOW,0,0,52.955509924709105,,,,
USR-23714,vedant dhaliwal,AOTNP6635N,,1966-06-19,Bengaluru,Karnataka,15362.0,Business Owner,,Verified,MEDIUM,0,0,60.238193018480494,,,,
USR20336,Dayita Kumer,CIHIB1311T,609761029649,,Delhi,Delhi,,Freelancer,,Verified,LOW,0,0,,,,,
USR71318,harinakshi saxena,IMJHH6016Y,652705703232,1981-07-06,Pune,Maharashtra,25418.0,Gig Worker,,Verified,MEDIUM,0,0,45.190965092402465,,,,
USR90276,Nachiket Ghose,QDCVF0925N,497020701348,2000-09-15,Pune,Maharashtra,,Unemployed,,Verified,LOW,0,0,25.9958932238193,,,,
USR79313,NetraKapur,MYTNX2302G,,,Lucknow,Uttar Pradesh,36185.0,Salaried,,Verified,LOW,7,1,,,,,
USR69848,Yashasvi Malhotra,GBKNZ7191I,,,Chennai,Tamil Nadu,61944.0,Salaried,2024-03-15 17:58:22,Pending,MEDIUM,0,0,,2024.0,3.0,2024-03-15,912.0
USR62504,Udyati Sehga1,OEVGL0083I,,1969-01-25,Hyderabad,Telangana,41291.0,Student,,Verified,HIGH,10,1,57.634496919917865,,,,
USR52959,VincentShenoy,,,1998-05-02,Jaipur,Rajasthan,70743.0,Freelancer,,Pending,HIGH,0,0,28.369609856262834,,,,
USR81190,Agastya Memon,,737713210426,1965-12-09,Mumbai,Maharashtra,8508.0,Freelancer,,Verified,LOW,0,0,60.76386036960986,,,,
USR93603,Chatresh Varma,,615996754209,2000-01-05,Kolkata,West Bengal,7430.0,Retired,2024-12-18 19:17:00,Verified,LOW,0,0,26.691307323750856,2024.0,12.0,2024-12-18,634.0
USR28169,TANMAYI SHARMA,MQWBX3042T,,1993-03-25,Amritsar,Punjab,32550.0,Farmer,,Verified,LOW,0,0,33.47296372347707,,,,
USR16903,Bhavya Kari,AMEFW9208C,,,Kolkata,West Bengal,28959.0,Gig Worker,,Pending,LOW,8,1,,,,,
USR33889,Ladli Saran,,740623509210,1988-07-25,Chennai,Tamil Nadu,16926.0,Salaried,,Verified,LOW,0,0,38.13826146475017,,,,
USR-74124,Samesh Tata,RZCCC5317C,013300828105,1967-08-31,Jalandhar,Punjab,,Farmer,,Verified,LOW,0,0,59.03901437371663,,,,
USR53066,jacob agate,QMQPG3002S,025476172633,1975-11-21,Delhi,Delhi,,Self Employed,,Rejected,HIGH,0,0,50.8145106091718,,,,
USR82194,Yashawini Batta,KNPWL6408S,,,Amritsar,Punjab,16858.0,Student,,Verified,LOW,0,0,,,,,
USR35296,alexander muni,MALWW3666C,,1996-07-22,Bengaluru,Karnataka,5424.0,Farmer,,Failed,LOW,0,0,30.146475017111566,,,,
USR11422,Akshay Iyer,,,1992-10-28,Jalandhar,Punjab,37493.0,Self Employed,,Pending,LOW,7,1,33.87816563997262,,,,
USR84846,Kashish Kakar,FGCLE7519N,994958574299,1961-10-23,Mumbai,Maharashtra,27548.0,Farmer,,Verified,MEDIUM,0,0,64.89253935660507,,,,
USR48565,OscarDeol,BINAN2758G,,,Jaipur,Rajasthan,,Retired,,Verified,LOW,0,0,,,,,
USR90602,Ranveer Sinha,NWVVP2698M,,1972-08-27,Lucknow,Uttar Pradesh,33960.0,Student,,Verified,UNKNOWN,0,0,54.04791238877481,,,,
USR64360,Harini Wali,IQGIV7883M,,2001-10-30,Hyderabad,Telangana,50590.0,Business Owner,,Verified,HIGH,10,1,24.87337440109514,,,,
USR64500,Yachana Khosla,,435758636167,1975-02-22,Mumbai,Maharashtra,,Farmer,,Verified,UNKNOWN,0,0,51.559206023271734,,,,
USR82798,Ansh Wali,LWMFP4464V,146130309632,1990-02-25,Jaipur,Rajasthan,14417.0,Salaried,,Verified,MEDIUM,0,0,36.550308008213555,,,,
USR47493,mitesh lall,,314911619895,1988-10-16,Jalandhar,Punjab,46517.0,Gig Worker,,Verified,LOW,10,1,37.91101984941821,,,,
USR42827,Yasti Sule,DZIYI5716E,021837191362,,Mumbai,Maharashtra,37938.0,Freelancer,2025-02-26 14:45:04,Verified,LOW,0,0,,2025.0,2.0,2025-02-26,564.0
USR96925,gautami dixit,BODGI0133F,,,Delhi,Delhi,19373.0,Salaried,,Verified,LOW,10,1,,,,,
USR16404,BAHADURJIT SURESH,,704007498763,1989-04-10,Jalandhar,Punjab,29445.0,Freelancer,,Rejected,MEDIUM,0,0,37.42915811088296,,,,
33981,Yagnesh Talwar,FIATW0544L,226476832084,1978-05-10,Jalandhar,Punjab,,Farmer,,Pending,MEDIUM,0,0,48.34770704996578,,,,
USR31594,Sim0n Dara,XHFRU5258S,346223974232,2003-03-10,Mumbai,Maharashtra,,Farmer,,Verified,LOW,0,0,23.515400410677618,,,,
USR_37433,Ishanvi Sinha,ENEPV7059U,537027495966,1979-08-09,Delhi,Delhi,46166.0,Student,2025-07-27 11:56:09,Verified,LOW,0,0,47.09924709103354,2025.0,7.0,2025-07-27,413.0
USR90483,Vyanjana Ratti,STYIT3096A,,2001-05-05,Lucknow,Uttar Pradesh,9457.0,Gig Worker,,Verified,MEDIUM,0,0,25.360711841204655,,,,
USR-33329,Isha Sagar,WEQNW3646D,316316815488,1960-08-16,Pune,Maharashtra,,Retired,,Pending,MEDIUM,0,0,66.07802874743327,,,,
USR73285,Jasmit Dugar,NKPNK6600L,,,Amritsar,Punjab,26695.0,Farmer,,Verified,LOW,10,1,,,,,
USR31675,RajataArya,SCKGD2062C,180891674399,,Lucknow,Uttar Pradesh,,Retired,,Verified,MEDIUM,0,0,,,,,
USR22556,Gagan Pandya,,970200967170,1996-09-27,Bengaluru,Karnataka,,Gig Worker,,Pending,MEDIUM,0,0,29.963039014373717,,,,
USR89998,Mugdha Lata,IQATB5047M,969736816667,1998-01-03,Mumbai,Maharashtra,,Retired,,Pending,MEDIUM,0,0,28.695414099931554,,,,
USR24842,AMRITA KALA,YNRVQ0158P,,1987-01-02,Ludhiana,Punjab,,Student,,Verified,LOW,0,0,39.69883641341547,,,,
USR55372,Charan Bali,XAVKF5789T,213776857615,1979-12-01,Kolkata,West Bengal,,Retired,,Pending,LOW,1,1,46.78713210130048,,,,
USR70030,Warinder Tripathi,UJWLZ0125T,,1982-01-04,Lucknow,Uttar Pradesh,26088.0,Retired,,Verified,MEDIUM,10,1,44.69267624914442,,,,
USR21355,MANAN MOHANTY,QGNYU0514Y,663365106686,1962-06-03,Mumbai,Maharashtra,,Retired,,Verified,MEDIUM,0,0,64.2819986310746,,,,
USR93090,Yashvi Mall,EPDHK9487J,654311242859,1960-02-16,Ludhiana,Punjab,32489.0,Unemployed,,Verified,LOW,10,1,66.5763175906913,,,,
USR_66701,Sathvik Bhagat,UQFDL3080J,034081959044,1990-10-05,Lucknow,Uttar Pradesh,30414.0,Business Owner,,Verified,MEDIUM,0,0,35.94250513347023,,,,
USR41699,warda jhaveri,HDLJR2262O,,1982-07-14,Hyderabad,Telangana,14803.0,Freelancer,,Verified,MEDIUM,0,0,44.16974674880219,,,,
USR39134,Janya Mall,JATTS0629E,414877553105,1993-05-05,Bengaluru,Karnataka,19918.0,Retired,,Verified,MEDIUM,0,0,33.360711841204655,,,,
USR64117,Ubika Manda,MEXUH0368C,400953737890,,Amritsar,Punjab,22644.0,Farmer,,Verified,MEDIUM,0,0,,,,,
USR16107,Radha Barad,,,,Ludhiana,Punjab,41421.0,Farmer,,Pending,MEDIUM,8,1,,,,,
USR87489,Anmol Dubey,RPJCN0280R,,1994-09-01,Bengaluru,Karnataka,19149.0,Freelancer,2025-10-25 21:41:11,Verified,LOW,10,1,32.035592060232716,2025.0,10.0,2025-10-25,323.0
USR55574,Bina Sunder,HRKDV4437H,,1973-05-08,Delhi,Delhi,,Salaried,,Rejected,HIGH,0,0,53.35249828884326,,,,
USR76428,Ekapad Wadhwa,HNAVX6488G,335041676196,1968-11-15,Mumbai,Maharashtra,28306.0,Retired,2026-03-08 00:04:55,Verified,LOW,0,0,57.828884325804246,2026.0,3.0,2026-03-08,190.0
USR80223,Veda Mahajan,EDOZY3476R,584492374358,1983-03-21,Amritsar,Punjab,30365.0,Farmer,,Verified,LOW,0,0,43.48528405201917,,,,
89762,Viraj Acharya,,489311891333,,Mumbai,Maharashtra,33734.0,Self Employed,,Pending,LOW,0,0,,,,,
USR34976,Chanchal Borde,EMPNF6541U,444866579174,,Ludhiana,Punjab,,Self Employed,,Verified,LOW,0,0,,,,,
USR53138,Irya Sankaran,UFCYE0555S,,2005-08-30,Mumbai,Maharashtra,48600.0,Business Owner,,Rejected,LOW,0,0,21.0403832991102,,,,
USR57975,URVI KALA,ZDLDM8353E,,1990-11-20,Delhi,Delhi,41910.0,Business Owner,2024-02-18 04:26:57,Verified,LOW,0,0,35.81656399726215,2024.0,2.0,2024-02-18,939.0
USR74159,Mita1i Bir,AOGFT0121Y,397828666287,1978-01-22,Ludhiana,Punjab,15780.0,Business Owner,,Verified,LOW,0,0,48.643394934976044,,,,
USR61292,FIYAZ BHAT,KFSGB8413W,,1995-06-13,Hyderabad,Telangana,50419.0,Farmer,,Verified,LOW,10,1,31.255304585900067,,,,
USR72066,Isaac Mand,JLBYU8318A,,1994-06-27,Jaipur,Rajasthan,64026.0,Business Owner,,Verified,HIGH,9,1,32.21629021218344,,,,
USR84781,Ayaan Magar,IIIAV8280A,445383121793,2001-10-21,Chennai,Tamil Nadu,69590.0,Retired,,Pending,LOW,0,0,24.89801505817933,,,,
USR15098,Yasti Koshy,PRVCB0464L,686117660428,2002-02-15,Bengaluru,Karnataka,15392.0,Salaried,,Verified,LOW,0,0,24.577686516084874,,,,
USR-96083,Dhruv Raja,ALCPJ7802R,,2005-11-05,Bengaluru,Karnataka,,Business Owner,,Verified,MEDIUM,0,0,20.856947296372347,,,,
USR23245,Ridhi Kapadia,KWTFA2127Y,,,Amritsar,Punjab,11857.0,Business Owner,,Rejected,LOW,0,0,,,,,
USR30278,Anthony Koshy,NOYNY4093T,532298035811,1980-09-21,Pune,Maharashtra,31039.0,Unemployed,,Verified,LOW,0,0,45.97946611909651,,,,
USR59145,Ekantika Trivedi,GOVRE6377D,,1998-02-16,Pune,Maharashtra,26315.0,Retired,2025-06-10 22:00:49,Verified,LOW,9,1,28.57494866529774,2025.0,6.0,2025-06-10,460.0
USR45168,Nisha Chokshi,PNXQH3416F,041915466352,1984-12-15,Delhi,Delhi,27678.0,Self Employed,,Verified,HIGH,9,1,41.74674880219028,,,,
USR92239,Tara Golla,EQDUX6181L,846782554119,1993-05-21,Mumbai,Maharashtra,55633.0,Gig Worker,,Rejected,LOW,0,0,33.31690622861054,,,,
USR_41603,Chatura De,YGLGA9263G,,,Hyderabad,Telangana,32764.0,Student,,Verified,HIGH,0,0,,,,,
USR12071,Odika Varkey,NBHED0567M,915657015377,1962-10-06,Lucknow,Uttar Pradesh,26431.0,Self Employed,,Verified,MEDIUM,0,0,63.93976728268309,,,,
USR27634,gaurang sharaf,,394198000713,2004-02-25,Chennai,Tamil Nadu,23382.0,Retired,,Failed,MEDIUM,0,0,22.55167693360712,,,,
USR73285,Indira Dani,ILOJD0693B,,1978-09-09,Pune,Maharashtra,20397.0,Freelancer,,Verified,MEDIUM,10,1,48.01368925393566,,,,
USR32301,LadliSengupta,BKKVT0143T,,,Jaipur,Rajasthan,21770.0,Self Employed,,Verified,MEDIUM,0,0,,,,,
USR52509,Nachiket Chand,ZNNNW6341R,459116936393,1999-04-02,Jaipur,Rajasthan,22840.0,Student,,Verified,UNKNOWN,0,0,27.45242984257358,,,,
USR92029,DALBIR VASA,,587936393544,2001-08-02,Ludhiana,Punjab,31545.0,Unemployed,,Verified,LOW,0,0,25.117043121149898,,,,
USR80627,Eiravati Seshadri,BMWWF3860Q,,1986-11-23,Delhi,Delhi,17133.0,Self Employed,,Pending,LOW,0,0,39.80835044490075,,,,
USR92512,Gaurika Padmanabhan,CKYHC1325S,704916289730,2005-06-22,Bengaluru,Karnataka,,Gig Worker,,Pending,LOW,0,0,21.229295003422312,,,,
USR84725,Faqid Dugar,SHESY3883F,479864767060,,Mumbai,Maharashtra,41371.0,Salaried,,Verified,LOW,0,0,,,,,
USR49551,mason goswami,TDWPL8199S,159213090408,2006-03-02,Bengaluru,Karnataka,45310.0,Farmer,,Verified,LOW,0,0,20.536618754277892,,,,
USR79849,Manan Dash,ACWWR3299F,244590636167,1996-10-01,Delhi,Delhi,39401.0,Student,,Verified,LOW,0,0,29.95208761122519,,,,
USR-52379,Wridesh Dhaliwal,UMEBU7193F,,1971-08-17,Lucknow,Uttar Pradesh,,Salaried,,Rejected,HIGH,1,1,55.07734428473648,,,,
USR90662,Rushil Gola,ESVVJ4034V,225935288291,,Ludhiana,Punjab,34253.0,Student,,Rejected,MEDIUM,0,0,,,,,
USR50060,Jeevika D’Alia,NJBMW4396T,,,Kolkata,West Bengal,41022.0,Farmer,,Verified,LOW,9,1,,,,,
USR34227,Udant Badami,ENUIR3975X,294146302293,2003-03-05,Jalandhar,Punjab,42024.0,Self Employed,2025-09-02 11:03:12,Verified,HIGH,0,0,23.529089664613277,2025.0,9.0,2025-09-02,376.0
USR_64693,Ekantika Bava,WYZOQ4250O,898167923594,2002-08-21,Amritsar,Punjab,23199.0,Salaried,,Verified,LOW,0,0,24.06570841889117,,,,
USR94761,Kabir Handa,QSLNH6896G,346192014542,2004-07-18,Lucknow,Uttar Pradesh,13294.0,Salaried,,Verified,LOW,0,0,22.157426420260094,,,,
USR73541,Dalaja Ramanathan,URLOL3175B,,1983-03-11,Mumbai,Maharashtra,27285.0,Gig Worker,,Verified,LOW,7,1,43.51266255989049,,,,
USR62114,Laban Keer,MEKVM4231J,,1997-01-15,Kolkata,West Bengal,20833.0,Freelancer,,Verified,LOW,10,1,29.661875427789184,,,,
USR-33994,Max Pillai,MJYHO7470Z,256582194934,1991-07-10,Bengaluru,Karnataka,40574.0,Farmer,,Rejected,LOW,0,0,35.181382614647504,,,,
USR37502,Michael Cheema,UFOOK5289M,,1978-04-09,Kolkata,West Bengal,16112.0,Farmer,,Verified,MEDIUM,10,1,48.43258042436687,,,,
USR_81973,Nachiket Raval,WSGUP9683I,582757875364,1979-08-15,Chennai,Tamil Nadu,,Self Employed,,Verified,LOW,0,0,47.082819986310746,,,,
USR-44929,Christopher Dubey,THOWX2365F,533960774569,1981-12-19,Delhi,Delhi,34570.0,Business Owner,,Verified,HIGH,0,0,44.73648186173853,,,,
USR-17987,Balhaar Nori,VLTVJ5635C,224086111253,,Chennai,Tamil Nadu,,Retired,,Verified,LOW,0,0,,,,,
USR_74347,Varsha Chandra,DRYLJ3793B,949692574622,1972-08-13,Ludhiana,Punjab,73226.0,Self Employed,2024-01-09 22:13:42,Verified,MEDIUM,0,0,54.08624229979466,2024.0,1.0,2024-01-09,978.0
USR34987,Jhalak Dhingra,,697683922174,1990-03-27,Amritsar,Punjab,,Unemployed,,Verified,HIGH,0,0,36.46817248459959,,,,
USR95756,JANYA RAVI,KIZZW6927Q,819544881167,,Jalandhar,Punjab,21494.0,Freelancer,,Verified,LOW,0,0,,,,,
USR46085,Chasmum Wali,NZNIR2525I,,1982-11-25,Hyderabad,Telangana,30487.0,Freelancer,,Verified,MEDIUM,0,0,43.80287474332649,,,,
USR79548,Barkha Chacko,TBYVP9653P,,1989-12-01,Amritsar,Punjab,30212.0,Unemployed,,Verified,MEDIUM,9,1,36.785763175906915,,,,
USR69208,Aarini Savant,HPRCL6782N,126964651168,1987-07-26,Ludhiana,Punjab,,Student,,Verified,LOW,0,0,39.13757700205339,,,,
USR92913,Vaishnavi Yadav,,580893922161,1984-06-01,Mumbai,Maharashtra,25704.0,Student,,Rejected,LOW,0,0,42.286105407255306,,,,
46181,Max Bhandari,XOJLP8133F,,,Chennai,Tamil Nadu,,Retired,,Verified,HIGH,0,0,,,,,
USR75351,Tamanna Gill,OGDJH1720N,919910952294,1993-07-12,Chennai,Tamil Nadu,22316.0,Self Employed,2025-07-24 15:15:09,Verified,MEDIUM,0,0,33.17453798767967,2025.0,7.0,2025-07-24,416.0
USR13617,saksham kuruvilla,FGUKT4618D,563119182004,1995-08-12,Ludhiana,Punjab,,Business Owner,,Verified,LOW,0,0,31.091033538672143,,,,
USR14730,VIVAAN DATE,,885777428233,,Chennai,Tamil Nadu,,Self Employed,2025-03-24 09:39:37,Verified,LOW,0,0,,2025.0,3.0,2025-03-24,539.0
USR98086,Indali Mody,QLZFO3963L,632047707567,1992-04-30,Delhi,Delhi,23436.0,Retired,,Verified,LOW,0,0,34.37371663244353,,,,
USR44752,Arjun Dara,DGZMM1632Y,,1971-10-11,Delhi,Delhi,16073.0,Business Owner,,Verified,MEDIUM,10,1,54.926762491444215,,,,
USR45705,Prisha Narayanan,DGWQG4948P,,1970-01-04,Hyderabad,Telangana,9996.0,Freelancer,,Pending,LOW,0,0,56.69267624914442,,,,
USR29668,David Bhargava,,866874946945,1977-06-13,Mumbai,Maharashtra,,Gig Worker,,Verified,LOW,0,0,49.2539356605065,,,,
USR74376,Daniel Bedi,ZHRSY0946L,706833055716,1972-01-05,Kolkata,West Bengal,49660.0,Retired,,Verified,LOW,0,0,54.691307323750856,,,,
USR89164,Dayita Parmer,ZKKAV0502P,,1975-09-17,Jaipur,Rajasthan,32309.0,Business Owner,,Verified,MEDIUM,9,1,50.992470910335385,,,,
USR78091,Chanchal Doctor,PNQRC8126O,,1962-10-06,Jalandhar,Punjab,21846.0,Freelancer,,Rejected,MEDIUM,0,0,63.93976728268309,,,,
USR88700,Varsha Cherian,,,1990-11-04,Delhi,Delhi,27372.0,Student,,Verified,LOW,6,1,35.860369609856264,,,,
USR30065,Farhan Sundaram,DUFOY8904F,,1992-11-01,Mumbai,Maharashtra,,Student,,Pending,LOW,9,1,33.86721423682409,,,,
USR99935,Wridesh Grover,QJHDC2479Z,571438397912,1967-06-16,Mumbai,Maharashtra,8828.0,Business Owner,,Verified,LOW,0,0,59.24709103353867,,,,
USR24408,Garima Kade,VTUWF9097Q,,1967-11-01,Mumbai,Maharashtra,,Business Owner,,Rejected,MEDIUM,9,1,58.86926762491444,,,,
USR85737,Gagan Pau,KIJLC7945G,,2002-02-19,Kolkata,West Bengal,47633.0,Gig Worker,,Verified,LOW,0,0,24.566735112936346,,,,
USR-79234,Kamala Bains,SROTC1868P,391857733559,1992-01-08,Bengaluru,Karnataka,,Retired,,Rejected,LOW,0,0,34.68309377138946,,,,
USR98365,Laban Murthy,BCNSF9476L,,,Kolkata,West Bengal,17234.0,Salaried,,Verified,MEDIUM,10,1,,,,,
USR61741,ARADHANA RAJAGOPAL,VWLEH9347X,,1990-05-01,Jaipur,Rajasthan,15625.0,Self Employed,,Pending,LOW,9,1,36.37234770704997,,,,
USR_73044,Ryan Kar,DDMDF2943Z,646621610794,1992-01-10,Pune,Maharashtra,25415.0,Freelancer,,Verified,HIGH,0,0,34.677618069815196,,,,
USR34214,Abhimanyu Lalla,CTBDG0607Q,,1965-04-13,Amritsar,Punjab,35939.0,Freelancer,,Verified,LOW,7,1,61.42094455852156,,,,
USR68624,Janaki Tailor,,832356117953,1983-06-27,Pune,Maharashtra,23599.0,Self Employed,,Verified,UNKNOWN,0,0,43.21697467488022,,,,
USR11328,KEVIN MOHAN,AOZUA3414H,365178456364,1982-06-28,Delhi,Delhi,29125.0,Business Owner,,Verified,MEDIUM,0,0,44.2135523613963,,,,
USR81154,Theodore Palan,WRUZK7204Y,,,Jaipur,Rajasthan,64450.0,Farmer,,Verified,LOW,9,1,,,,,
USR21400,Mita1i Apte,ZBJMY5687I,394964484073,1975-09-02,Kolkata,West Bengal,32955.0,Self Employed,,Verified,MEDIUM,0,0,51.03353867214237,,,,
USR-89734,rajata gandhi,AVFTI0021G,,,Amritsar,Punjab,18024.0,Retired,,Verified,MEDIUM,0,0,,,,,
USR95693,Shravya Barad,,,1964-10-18,Ludhiana,Punjab,47669.0,Salaried,,Verified,LOW,0,0,61.90554414784394,,,,
USR48312,RiaThakur,FIDJP2057D,845165783466,1995-02-01,Lucknow,Uttar Pradesh,29727.0,Gig Worker,,Rejected,MEDIUM,9,1,31.616700889801507,,,,
USR63675,Sanya Jain,XOLFX1084B,,1968-12-11,Delhi,Delhi,,Self Employed,,Verified,LOW,0,0,57.75770020533881,,,,
USR99449,Praneel Dada,GSYUX6855M,,2005-03-12,Delhi,Delhi,,Self Employed,,Verified,HIGH,10,1,21.508555783709788,,,,
USR80904,Zansi Saran,VZUQH1399B,420478455333,1972-07-05,Ludhiana,Punjab,32204.0,Unemployed,2024-07-05 19:34:07,Verified,MEDIUM,0,0,54.19301848049281,2024.0,7.0,2024-07-05,800.0
USR-35029,ATHARV TRIVEDI,HEDZU4706P,,,Chennai,Tamil Nadu,42861.0,Business Owner,,Verified,MEDIUM,8,1,,,,,
USR28246,Vincent Singh,BPQKB6488F,576831931135,1978-08-31,Kolkata,West Bengal,32033.0,Freelancer,2025-08-02 23:56:18,Verified,MEDIUM,0,0,48.03832991101985,2025.0,8.0,2025-08-02,407.0
USR_57349,Yashasvi Bala,ADRCX7069I,887754684959,,Mumbai,Maharashtra,,Self Employed,,Verified,MEDIUM,0,0,,,,,
USR_75476,Watika Panchal,JUBYH9818A,,2001-10-25,Bengaluru,Karnataka,34701.0,Self Employed,,Pending,MEDIUM,0,0,24.8870636550308,,,,
USR_50228,Urmi Doshi,XOMOJ3085V,,1971-07-08,Jaipur,Rajasthan,,Salaried,,Verified,LOW,0,0,55.186858316221766,,,,
USR15820,Unni Deo,TJJZO9700K,940581275741,1977-10-16,Hyderabad,Telangana,57432.0,Business Owner,,Verified,LOW,0,0,48.91170431211499,,,,
USR79042,Siddharth Raja,,055495143500,,Hyderabad,Telangana,39466.0,Student,,Pending,MEDIUM,9,1,,,,,
USR18567,Yash Bath,HARGW4647O,462020135681,1987-06-10,Kolkata,West Bengal,,Self Employed,,Pending,MEDIUM,0,0,39.26351813826147,,,,
USR96120,Mason Sidhu,HQTSQ5933Q,797296167510,,Lucknow,Uttar Pradesh,26555.0,Gig Worker,,Rejected,LOW,0,0,,,,,
USR25976,Deepa Barad,MHMGN9905K,281093698981,1978-03-03,Jalandhar,Punjab,,Salaried,,Verified,LOW,7,1,48.53388090349076,,,,
USR57080,Teerth D’Alia,,338510303740,1960-11-19,Lucknow,Uttar Pradesh,,Self Employed,,Verified,LOW,0,0,65.81793292265571,,,,
USR26879,Farhan Hari,CBMWF2616U,215788043696,1988-07-21,Kolkata,West Bengal,41047.0,Gig Worker,2025-10-17 12:30:14,Verified,LOW,0,0,38.1492128678987,2025.0,10.0,2025-10-17,331.0
USR37726,Bimala Toor,BTTZM9273G,359057307940,1985-02-22,Ludhiana,Punjab,45355.0,Unemployed,,Pending,LOW,0,0,41.55783709787816,,,,
96706,Logan Chowdhury,VBSKM9001M,640024780510,1960-03-25,Chennai,Tamil Nadu,31619.0,Self Employed,,Verified,LOW,0,0,66.47227926078028,,,,
USR56997,OMKAAR BARMAN,,776332199969,,Delhi,Delhi,16488.0,Freelancer,,Verified,UNKNOWN,0,0,,,,,
